1788,4251,Keiwa,Tokyo,Basic Materials,Chemicals,¥23.22B,15x,-0.35,"¥1,222",1.5%
1789,5121,Fujikura Rubber Ltd,Tokyo,Consumer Cyclicals,Automobiles & Auto Parts,¥23.21B,7.8x,-0.31,"¥1,215",1.7%
1790,7475,Albis Co Ltd,Tokyo,Consumer Non-Cyclicals,Food & Drug Retailing,¥23.18B,15.1x,-5.37,"¥2,679",0%
1791,3939,Kanamic Network,Tokyo,Technology,Software & IT Services,¥23.16B,25.5x,3.64,¥488,0%
1792,6785,Suzuki Co Ltd,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",¥23.13B,10.1x,-1.22,"¥1,623",1.3%
1793,9386,Nippon Concept,Tokyo,Industrials,Freight & Logistics Services,¥23.1B,10.9x,-0.29,"¥1,671",2.6%
1794,7236,T.RAD Co Ltd,Tokyo,Consumer Cyclicals,Automobiles & Auto Parts,¥23.07B,18.8x,0.14,"¥3,515",1.7%
1795,7383,Net Protections Holdings,Tokyo,Industrials,Professional & Commercial Services,¥23.07B,-20.6x,0.24,¥247,4.2%
1796,3475,Good Com Asset,Tokyo,Real Estate,Real Estate Operations,¥23.05B,37.1x,-0.59,¥802,2.4%
1797,4377,One Career,Tokyo,Technology,Software & IT Services,¥23.02B,27.7x,0.45,"¥3,965",1.7%
1798,6834,Seikoh Giken,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",¥23.01B,21.8x,-1.01,"¥2,565",3.2%
1799,208A,Kozo Keikaku Engineering,Tokyo,Technology,Software & IT Services,¥23B,11.1x,0.54,"¥4,005",0.7%
1800,6137,Koike Sanso Kogyo,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",¥22.99B,7.1x,0.13,"¥5,530",1.3%
1801,7628,Ohashi Technica Inc,Tokyo,Consumer Cyclicals,Automobiles & Auto Parts,¥22.96B,17.1x,-1.04,"¥1,743",1%
1802,8869,Meiwa Estate Co Ltd,Tokyo,Real Estate,Real Estate Operations,¥22.91B,6x,-0.22,¥980,1.1%
1803,8089,Nice Holdings Inc,Tokyo,Consumer Cyclicals,Homebuilding & Construction Supplies,¥22.89B,5.4x,0.48,"¥1,940",1%
1804,4826,Computer Institute Japan,Tokyo,Technology,Software & IT Services,¥22.88B,14.7x,0.8,¥395,1.3%
1805,9612,Luckland,Tokyo,Industrials,Construction & Engineering,¥22.87B,-851.7x,-11.88,"¥2,230",-0.4%
1806,9990,Sac’s Bar Holdings,Tokyo,Consumer Cyclicals,Specialty Retailers,¥22.81B,9.2x,0.17,¥790,0.6%
1807,9467,Alphapolis,Tokyo,Consumer Cyclicals,Media & Publishing,¥22.76B,15.1x,-1.93,"¥2,339",-1%
1808,6071,IBJ,Tokyo,Consumer Non-Cyclicals,Personal & Household Products & Services,¥22.73B,12.9x,0.65,¥567,0.7%
1809,5932,Sankyo Tateyama Inc,Tokyo,Consumer Cyclicals,Homebuilding & Construction Supplies,¥22.69B,-22x,0.13,¥728,1.5%
1810,2477,Temairazu,Tokyo,Technology,Software & IT Services,¥22.68B,210.6x,,"¥3,475",0.1%
1811,1780,Yamaura Corp,Tokyo,Industrials,Construction & Engineering,¥22.58B,7.8x,0.02,"¥1,193",0.9%
1812,4333,Toho System Science,Tokyo,Technology,Software & IT Services,¥22.55B,-898.3x,,"¥1,677",1.4%
1813,8203,Mr Max Corp,Tokyo,Consumer Cyclicals,Diversified Retail,¥22.54B,8.9x,-0.5,¥676,0.3%
1814,6228,JET,Tokyo,Technology,Semiconductors & Semiconductor Equipment,¥22.51B,16.3x,0.34,"¥1,782",3.8%
1815,9658,Business Brain Showa Ota,Tokyo,Technology,Software & IT Services,¥22.47B,13.4x,0,"¥1,950",0.1%
1816,2882,Eat& Co Ltd,Tokyo,Consumer Non-Cyclicals,Food & Tobacco,¥22.42B,63.6x,-3.21,"¥1,968",-0.4%
1817,9450,Fibergate,Tokyo,Technology,Telecommunications Services,¥22.38B,14.3x,1.48,"¥1,111",0.9%
1818,6547,Greens Co,Tokyo,Consumer Cyclicals,Hotels & Entertainment Services,¥22.36B,3.6x,0.03,"¥1,595",1.3%
1819,3922,PR Times,Tokyo,Technology,Software & IT Services,¥22.33B,17.7x,0.23,"¥1,659",0.6%
1820,6482,Yushin Precision Equipment,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",¥22.33B,13.2x,-1.09,¥653,0.9%
1821,3678,Media Do,Tokyo,Consumer Cyclicals,Media & Publishing,¥22.25B,-71.5x,0.51,"¥1,457",0.3%
1822,7500,Nishikawa Keisoku,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",¥22.24B,104.6x,,"¥6,610",0%
1823,5632,Mitsubishi Steel Mfg.,Tokyo,Basic Materials,Metals & Mining,¥22.23B,-22.4x,0.15,"¥1,457",2.7%
1824,2198,IKK Inc,Tokyo,Consumer Non-Cyclicals,Personal & Household Products & Services,¥22.23B,12.1x,0.33,¥775,0.3%
1825,7621,Ukai,Tokyo,Consumer Cyclicals,Hotels & Entertainment Services,¥22.22B,-27.3x,,"¥3,960",0%
1826,3075,Choushimaru,Tokyo,Consumer Cyclicals,Hotels & Entertainment Services,¥22.22B,20.8x,0.22,"¥1,627",-0.1%
1827,7373,Aidma Holdings,Tokyo,Industrials,Professional & Commercial Services,¥22.02B,21x,-1.06,"¥1,468",1.6%
1828,6626,Semitec,Tokyo,Technology,Electronic Equipment & Parts,¥22.02B,10.4x,-0.29,"¥2,043",2.2%
1829,7971,Toli Corp,Tokyo,Consumer Cyclicals,Homebuilding & Construction Supplies,¥21.9B,5.9x,0.24,¥372,1.1%
1830,6310,Iseki & Co Ltd,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",¥21.85B,-8.5x,0.86,¥966,0.7%
1831,2533,Oenon Holdings Inc,Tokyo,Consumer Non-Cyclicals,Beverages,¥21.83B,7.2x,0.01,¥386,1%
1832,6089,Will Group Inc,Tokyo,Industrials,Professional & Commercial Services,¥21.82B,10.2x,-0.54,¥956,0.1%
1833,8551,Kita Nippon Bank,Tokyo,Financials,Banking Services,¥21.79B,6x,0.13,"¥2,597",2.4%
1834,9046,Kobe Electric Railway,Tokyo,Industrials,Passenger Transportation Services,¥21.75B,19.8x,0.34,"¥2,707",1.2%
1835,9769,Gakkyusha,Tokyo,Academic & Educational Services,Miscellaneous Educational Service Providers,¥21.73B,11.6x,-5.64,"¥1,999",0.5%
1836,7466,SPK Corp,Tokyo,Consumer Cyclicals,Automobiles & Auto Parts,¥21.63B,9.3x,0.56,"¥2,155",0.2%
1837,4410,Harima Chemicals Group,Tokyo,Basic Materials,Chemicals,¥21.62B,-32.3x,0.09,¥891,1.6%
1838,3793,Drecom,Tokyo,Technology,Software & IT Services,¥21.61B,54.7x,0.55,¥745,-0.7%
1839,9163,Nareru,Tokyo,Industrials,Professional & Commercial Services,¥21.6B,10.7x,,"¥2,537",0.9%
1840,5135,AIR U,Tokyo,,,¥21.57B,,0.34,"¥3,595",0%
1841,9906,Fujii Sangyo,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",¥21.56B,5.9x,0.17,"¥2,550",0.9%
1842,4745,Tokyo Individualized Edu,Tokyo,Academic & Educational Services,Miscellaneous Educational Service Providers,¥21.55B,19.6x,1.78,¥396,-0.2%
1843,9033,Hiroshima Electric Railway,Tokyo,Industrials,Passenger Transportation Services,¥21.53B,42.3x,-1.08,¥717,1.3%
1844,4659,AJIS,Tokyo,Industrials,Professional & Commercial Services,¥21.49B,10.4x,0.79,"¥2,549",2.1%
1845,6918,Aval Data,Tokyo,Technology,Semiconductors & Semiconductor Equipment,¥21.44B,31.5x,,"¥3,545",3.6%
1846,6955,FDK,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",¥21.43B,88x,0.15,¥622,0.8%
1847,8928,Anabuki Kosan Inc,Tokyo,Real Estate,Real Estate Operations,¥21.43B,4.4x,-0.12,"¥2,009",1.2%
1848,3856,Abalance,Tokyo,Energy,Renewable Energy,¥21.31B,3x,0.04,"¥1,215",5.8%
1849,3457,House Do,Tokyo,Real Estate,Real Estate Operations,¥21.3B,10.1x,-0.79,"¥1,070",0.5%
1850,6194,Atrae,Tokyo,Technology,Software & IT Services,¥21.29B,36.6x,0.69,¥854,1.1%
1851,5217,Techno Quartz,Tokyo,Technology,Semiconductors & Semiconductor Equipment,¥21.27B,7.2x,2.71,"¥5,500",2.2%
1852,7856,Hagihara Industries,Tokyo,Basic Materials,Chemicals,¥21.19B,11.4x,-0.42,"¥1,546",2.2%
1853,7187,J-Lease,Tokyo,Financials,Banking Services,¥21.16B,11x,1.54,"¥1,198",0.9%
1854,7033,Management Solutions,Tokyo,Industrials,Professional & Commercial Services,¥21.16B,12.9x,0.16,"¥1,284",1.3%
1855,4709,ID Holdings,Tokyo,Technology,Software & IT Services,¥21.14B,12.1x,1.18,"¥1,263",1.9%
1856,8139,Nagahori,Tokyo,Consumer Cyclicals,Textiles & Apparel,¥21.13B,37.2x,0.05,"¥1,377",0.9%
1857,2830,Aohata,Tokyo,Consumer Non-Cyclicals,Food & Tobacco,¥21.06B,88.8x,0.17,"¥2,551",0%
1858,5246,ELEMENTS,Tokyo,Technology,Software & IT Services,¥21.03B,245.9x,,¥893,1.4%
1859,3891,Nippon Kodoshi,Tokyo,Technology,Electronic Equipment & Parts,¥21.02B,13.4x,-0.49,"¥1,980",1.7%
1860,7774,Japan Tissue Engineering,Tokyo,Healthcare,Healthcare Equipment & Supplies,¥21B,-253.5x,-3.06,¥514,0.4%
1861,6050,E-Guardian,Tokyo,Industrials,Professional & Commercial Services,¥20.99B,18x,-0.85,"¥1,824",1.9%
1862,3925,Double Standard Inc,Tokyo,Industrials,Professional & Commercial Services,¥20.98B,12.7x,6.6,"¥1,557",0.2%
1863,6704,Iwatsu Electric,Tokyo,Technology,"Computers, Phones & Household Electronics",¥20.91B,-25x,0.27,"¥1,405",1.3%
1864,4022,Rasa Industries Ltd,Tokyo,Basic Materials,Chemicals,¥20.91B,7.9x,-0.32,"¥2,655",1.1%
1865,5834,SBI Leasing Services,Tokyo,Financials,Banking Services,¥20.91B,5.9x,0.15,"¥2,751",2.3%
1866,4439,Toumei,Tokyo,Technology,Communications & Networking,¥20.9B,19.1x,1.67,"¥2,926",4.3%
1867,9083,Shinki Bus,Tokyo,Industrials,Passenger Transportation Services,¥20.87B,8.1x,0.17,"¥3,460",0.1%
1868,6879,Imagica Robot Holdings,Tokyo,Consumer Cyclicals,Media & Publishing,¥20.87B,13.2x,-0.21,¥468,1.5%
1869,5142,Achilles Corp,Tokyo,Basic Materials,Chemicals,¥20.85B,-2.6x,0,"¥1,471",0.8%
1870,3276,Japan Property Management,Tokyo,Real Estate,Real Estate Operations,¥20.83B,12.5x,1.4,"¥1,180",1%
1871,5902,Hokkan Holdings Ltd,Tokyo,Industrials,Professional & Commercial Services,¥20.81B,5.7x,0.03,"¥1,698",1.6%
1872,3040,Soliton Systems KK,Tokyo,Technology,Software & IT Services,¥20.79B,10.7x,0.71,"¥1,056",1.8%
1873,2338,Quantum Solutions,Tokyo,Technology,Software & IT Services,¥20.79B,-22.6x,-1.03,¥470,0%
1874,9908,Nihon Denkei,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",¥20.74B,7.5x,-1.58,"¥1,822",0.1%
1875,8798,Advance Create,Tokyo,Financials,Insurance,¥20.7B,-11.8x,0.04,¥938,1.7%
1876,6763,Teikoku Tsushin Kogyo,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",¥20.69B,13.9x,-49.57,"¥2,171",-0.1%
1877,6358,Sakai Heavy Industries,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",¥20.67B,7.6x,0.2,"¥4,920",3.4%
1878,5015,BP Castrol KK,Tokyo,Energy,Oil & Gas,¥20.64B,23.3x,,¥901,1.7%
1879,8007,Takashima Co Ltd,Tokyo,Basic Materials,Construction Materials,¥20.6B,4.4x,0.02,"¥1,201",3.3%
1880,9880,Innotech Corp,Tokyo,Technology,Software & IT Services,¥20.59B,11.7x,-1.13,"¥1,529",2.4%
1881,3926,Open Door Inc,Tokyo,Technology,Software & IT Services,¥20.59B,-85.6x,0.45,¥664,3.8%
1882,1866,Kitano Construction Corp,Tokyo,Industrials,Construction & Engineering,¥20.58B,5.2x,0.05,"¥3,590",1%
1883,4574,Taiko Pharmaceutical,Tokyo,Healthcare,Pharmaceuticals,¥20.56B,-8.6x,-0.3,¥410,2%
1884,1964,Chugai Ro Co Ltd,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",¥20.56B,8.3x,0.09,"¥2,821",2.6%
1885,5074,Tess Holdings Co,Tokyo,Utilities,Electrical Utilities & IPPs,¥20.52B,12.2x,-1.05,¥292,0.3%
1886,3825,Remixpoint,Tokyo,Utilities,Electrical Utilities & IPPs,¥20.45B,18.8x,-0.31,¥171,1.2%
1887,2975,Star Mica,Tokyo,Real Estate,Real Estate Operations,¥20.43B,7.3x,-1.16,¥606,1%
1888,8285,Mitani Sangyo,Tokyo,Industrials,Diversified Industrial Goods Wholesale,¥20.38B,9.9x,0.27,¥330,-0.3%
1889,3741,Systems Engineering Consultants,Tokyo,Technology,Software & IT Services,¥20.37B,17.3x,0.69,"¥4,025",0.5%
1890,4936,Axxzia,Tokyo,Consumer Non-Cyclicals,Personal & Household Products & Services,¥20.29B,35.4x,1.35,¥839,1%
1891,4434,Serverworks,Tokyo,Technology,Software & IT Services,¥20.29B,24.4x,0.29,"¥2,590",2.9%
1892,7820,Nihon Flush,Tokyo,Consumer Cyclicals,Homebuilding & Construction Supplies,¥20.23B,14.9x,-0.6,¥889,0.7%
1893,4463,Nicca Chemical Co Ltd,Tokyo,Basic Materials,Chemicals,¥20.22B,7.8x,0.08,"¥1,292",0.2%
1894,6255,NPC Japan,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",¥20.2B,15x,0.07,¥925,2.4%
1895,5957,Nitto Seiko Co Ltd,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",¥20.14B,10.6x,-3.09,¥551,0.5%
1896,8095,Astena Holdings,Tokyo,Healthcare,Pharmaceuticals,¥20.13B,9.4x,0.02,¥497,0.2%
1897,7683,Wa,Tokyo,Consumer Cyclicals,Textiles & Apparel,¥20.06B,14.9x,2.26,"¥2,140",1.7%
1898,6264,Marumae,Tokyo,Technology,Electronic Equipment & Parts,¥20.06B,133.4x,-1.56,"¥1,610",4.3%
1899,5933,Alinco Inc,Tokyo,Consumer Cyclicals,Homebuilding & Construction Supplies,¥20.01B,11.1x,-3.26,"¥1,009",1%
1900,6246,Techno Smart,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",¥20.01B,12x,0.89,"¥1,731",-0.2%
1901,6047,Gunosy,Tokyo,Technology,Software & IT Services,¥19.93B,-17x,5.3,¥836,-0.2%
1902,9233,Asia Air Survey,Tokyo,Basic Materials,Metals & Mining,¥19.9B,10.8x,-0.72,"¥1,100",0.7%
1903,4973,Japan Pure Chemical,Tokyo,Basic Materials,Chemicals,¥19.87B,27x,0.38,"¥3,335",1.7%
1904,206A,PRISM BioLab,Tokyo,Healthcare,Biotechnology & Medical Research,¥19.81B,,,¥564,2.4%
1905,3449,Technoflex,Tokyo,Consumer Cyclicals,Homebuilding & Construction Supplies,¥19.81B,18.7x,-0.37,"¥1,092",1%
1906,8093,Kyokuto Boeki Kaisha,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",¥19.79B,17.5x,1.21,"¥1,610",2%
1907,6706,DKK,Tokyo,Technology,Communications & Networking,¥19.77B,-11.7x,0.11,"¥2,073",0.6%
1908,2445,SRG Takamiya Co Ltd,Tokyo,Industrials,Professional & Commercial Services,¥19.7B,11.7x,1.86,¥423,0.9%
1909,6962,Daishinku Corp,Tokyo,Technology,Electronic Equipment & Parts,¥19.69B,9.2x,0.31,¥613,2.3%
1910,6405,Suzumo Machinery,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",¥19.69B,14.4x,0.41,"¥1,494",-1.2%
1911,202A,Mamezo Digital Holdings,Tokyo,,,¥19.68B,15.7x,3.5,"¥1,200",-2.1%
1912,3900,Crowdworks,Tokyo,Industrials,Professional & Commercial Services,¥19.63B,16.2x,0.31,"¥1,266",0.9%
1913,4058,Toyokumo,Tokyo,Technology,Software & IT Services,¥19.62B,29.6x,0.87,"¥1,800",0.9%
1914,4082,Daiichi Kigenso Kagaku Kogyo,Tokyo,Basic Materials,Chemicals,¥19.62B,20.2x,-0.24,¥810,1.6%
1915,2498,Oriental Consultants Holdings,Tokyo,Industrials,Construction & Engineering,¥19.62B,7x,-0.49,"¥3,245",0%
1916,5821,Hirakawa Hewtech,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",¥19.61B,12.3x,-0.29,"¥1,396",0.7%
1917,2418,Tsukada Global Holdings,Tokyo,Consumer Non-Cyclicals,Personal & Household Products & Services,¥19.6B,3.3x,0.03,¥408,2.5%
1918,3951,Asahi Printing,Tokyo,Basic Materials,Containers & Packaging,¥19.54B,12.2x,-3.03,¥920,1.7%
1919,8029,Look Inc,Tokyo,Consumer Cyclicals,Textiles & Apparel,¥19.46B,8.5x,-0.52,"¥2,627",1.5%
1920,7776,CellSeed,Tokyo,Healthcare,Pharmaceuticals,¥19.33B,,,¥570,-1.4%
1921,6157,NS Tool,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",¥19.32B,14.5x,-35.03,¥785,0.3%
1922,4979,OAT Agrio,Tokyo,Basic Materials,Chemicals,¥19.26B,10.9x,-0.26,"¥1,897",2%
1923,4435,Kaonavi,Tokyo,Technology,Software & IT Services,¥19.26B,25.8x,,"¥1,685",1.6%
1924,4310,Dream Incubator Inc,Tokyo,Financials,Insurance,¥19.23B,-11.2x,0.09,"¥2,191",0.6%
1925,8070,Tokyo Sangyo Co Ltd,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",¥19.2B,-12.2x,-0.16,¥741,0%
1926,3558,Jade Inc,Tokyo,Technology,Software & IT Services,¥19.2B,21.3x,,"¥1,890",2.2%
1927,7600,Japan Medical Dynamic,Tokyo,Healthcare,Healthcare Equipment & Supplies,¥19.17B,14x,1.76,¥725,-0.1%
1928,7554,Kourakuen Corp,Tokyo,Consumer Cyclicals,Hotels & Entertainment Services,¥19.16B,26.7x,2.02,"¥1,217",0.9%
1929,2378,Renaissance Inc,Tokyo,Consumer Cyclicals,Hotels & Entertainment Services,¥19.13B,25.5x,0.2,"¥1,017",1.6%
1930,7678,Asakuma,Tokyo,Consumer Cyclicals,Hotels & Entertainment Services,¥19.08B,117.8x,0.07,"¥3,625",1%
1931,3902,Medical Data Vision,Tokyo,Healthcare,Healthcare Equipment & Supplies,¥19.06B,27.3x,-1.47,¥499,1.2%
1932,6444,Sanden Corp,Tokyo,Consumer Cyclicals,Automobiles & Auto Parts,¥19.06B,-7.4x,0.04,¥170,0.6%
1933,5363,TYK Corp,Tokyo,Basic Materials,Construction Materials,¥19.06B,8x,0.58,¥429,0.5%
1934,3393,Startia Inc,Tokyo,Technology,Software & IT Services,¥19.03B,11.8x,0.53,"¥2,040",1.5%
1935,3968,Segue Group,Tokyo,Consumer Cyclicals,Specialty Retailers,¥19.01B,21.6x,2.08,¥595,0.3%
1936,2163,Artner,Tokyo,Industrials,Professional & Commercial Services,¥18.98B,18x,2,"¥1,790",1%
1937,3068,WDI,Tokyo,Consumer Cyclicals,Hotels & Entertainment Services,¥18.95B,15.6x,1.43,"¥3,030",-0.2%
1938,6850,Chino Corp,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",¥18.92B,11.1x,0.76,"¥2,228",0.3%
1939,4228,Sekisui Plastics,Tokyo,Basic Materials,Chemicals,¥18.92B,11.8x,0.08,¥416,1.5%
1940,6073,Asante Inc,Tokyo,Industrials,Construction & Engineering,¥18.87B,31x,-0.98,"¥1,715",0.6%
1941,9845,Parker,Tokyo,Basic Materials,Chemicals,¥18.84B,6.7x,-0.3,¥750,2%
1942,6231,Kimura Kohki,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",¥18.82B,8.3x,0.08,"¥5,080",0%
1943,5269,Nippon Concrete Industry,Tokyo,Basic Materials,Construction Materials,¥18.79B,32x,0.13,¥347,0.6%
1944,4011,Headwaters,Tokyo,Technology,Software & IT Services,¥18.77B,89.2x,-17.52,"¥9,910",0.2%
1945,4538,Fuso Pharmaceutical,Tokyo,Healthcare,Pharmaceuticals,¥18.75B,4x,,"¥2,216",-1.3%
1946,7686,Kakuyasu,Tokyo,Consumer Non-Cyclicals,Food & Drug Retailing,¥18.74B,12.8x,0.08,"¥1,935",-2%
1947,2374,Saint-Care,Tokyo,Healthcare,Healthcare Providers & Services,¥18.74B,9.7x,0.5,¥760,2%
1948,5535,Migalo Holdings,Tokyo,Real Estate,Real Estate Operations,¥18.69B,16.6x,-0.57,"¥1,280",0.8%
1949,5590,Netstars,Tokyo,Technology,Financial Technology (Fintech) & Infrastructure,¥18.68B,150.8x,,"¥1,211",8.1%
1950,7888,Sanko Gosei,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",¥18.66B,6.9x,0.27,¥612,3%
1951,6521,Oxide,Tokyo,Technology,Electronic Equipment & Parts,¥18.61B,-38.7x,,"¥1,723",1.9%
1952,4229,Gun Ei Chemical Industry,Tokyo,Basic Materials,Chemicals,¥18.6B,9.4x,0.29,"¥2,806",1%
1953,2440,Gurunavi Inc,Tokyo,Technology,Software & IT Services,¥18.57B,-284.4x,-2.69,¥328,0.3%
1954,2204,Nakamuraya Co Ltd,Tokyo,Consumer Non-Cyclicals,Food & Tobacco,¥18.52B,52.3x,,"¥3,180",0%
1955,3676,Hearts United Group,Tokyo,Technology,Software & IT Services,¥18.51B,368.6x,-1.21,¥826,0.5%
1956,4396,System Support,Tokyo,Technology,Software & IT Services,¥18.51B,14.9x,0.51,"¥1,792",1.4%
1957,4809,Paraca Inc,Tokyo,Industrials,Transport Infrastructure,¥18.49B,27.1x,,"¥1,862",0.7%
1958,3103,Unitika,Tokyo,Consumer Cyclicals,Textiles & Apparel,¥18.45B,-4.9x,0.06,¥325,3.5%
1959,4425,Kudan,Tokyo,Technology,Software & IT Services,¥18.44B,-215.8x,-3.07,"¥1,673",-0.4%
1960,9644,Tanabe Management Consulting,Tokyo,Industrials,Professional & Commercial Services,¥18.43B,27.2x,-4.34,"¥1,136",2.8%
1961,6298,Y.A.C. Co Ltd,Tokyo,Technology,Semiconductors & Semiconductor Equipment,¥18.39B,12.5x,0.22,"¥1,991",3.2%
1962,6565,ABHOTEL,Tokyo,Consumer Cyclicals,Hotels & Entertainment Services,¥18.37B,7.8x,0.51,"¥1,296",0.9%
1963,6061,Universal Engeisha,Tokyo,Consumer Cyclicals,Specialty Retailers,¥18.33B,12.5x,-3.13,"¥3,930",3.3%
1964,3452,B-Lot Company,Tokyo,Real Estate,Real Estate Operations,¥18.32B,5.9x,0.1,¥961,1.3%
1965,2120,LIFULL,Tokyo,Technology,Software & IT Services,¥18.3B,-38x,56.66,¥143,2.9%
1966,4662,Focus Systems,Tokyo,Technology,Software & IT Services,¥18.28B,139.2x,,"¥1,120",0.6%
1967,3166,Ochi Holdings,Tokyo,Consumer Cyclicals,Homebuilding & Construction Supplies,¥18.28B,9.4x,-0.42,"¥1,414",0.6%
1968,5981,Tokyo Rope Mfg,Tokyo,Basic Materials,Metals & Mining,¥18.27B,8.2x,-0.19,"¥1,128",1.5%
1969,3180,Beauty Garage,Tokyo,Consumer Cyclicals,Specialty Retailers,¥18.27B,16.6x,0.63,"¥1,450",1.8%
1970,6616,Torex Semiconductor,Tokyo,Technology,Semiconductors & Semiconductor Equipment,¥18.27B,-4.2x,0.01,"¥1,675",2.1%
1971,3350,Metaplanet,Tokyo,Technology,Software & IT Services,¥18.26B,-19.8x,-0.95,"¥1,029",0.9%
1972,5574,ABEJA,Tokyo,Technology,Software & IT Services,¥18.23B,87.1x,,"¥2,066",4.3%
1973,1712,Daiseki Eco. Solution,Tokyo,Industrials,Professional & Commercial Services,¥18.16B,11.9x,0.42,"¥1,082",-0.9%
1974,7932,Nippi,Tokyo,Consumer Non-Cyclicals,Food & Tobacco,¥18.15B,6.7x,0.07,"¥6,310",0.6%
1975,1909,Nippon Dry Chemical,Tokyo,Consumer Cyclicals,Homebuilding & Construction Supplies,¥18.12B,5x,0.15,"¥2,704",3.4%
1976,9057,Enshu Truck,Tokyo,Industrials,Freight & Logistics Services,¥18.12B,8.4x,-5.02,"¥2,426",0%
1977,6470,Taiho Kogyo Co Ltd,Tokyo,Consumer Cyclicals,Automobiles & Auto Parts,¥18.12B,11x,0.04,¥630,1.8%
1978,4448,kubell,Tokyo,Technology,Software & IT Services,¥18.1B,401.7x,-1.27,¥452,2.3%
1979,3655,BrainPad Inc,Tokyo,Technology,Software & IT Services,¥18.1B,19.6x,,¥843,1.6%
1980,7238,Akebono Brake Industry,Tokyo,Consumer Cyclicals,Automobiles & Auto Parts,¥18.04B,5.2x,0.02,¥136,2.3%
1981,8202,Laox,Tokyo,Consumer Cyclicals,Specialty Retailers,¥18.01B,9.4x,0.03,¥197,1%
1982,1847,Ichiken,Tokyo,Industrials,Construction & Engineering,¥17.99B,29.9x,,"¥2,465",0.7%
1983,4668,Meiko Network Japan,Tokyo,Academic & Educational Services,Miscellaneous Educational Service Providers,¥17.98B,34.3x,-3.73,¥712,0.3%
1984,3388,Meiji Electric Industries,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",¥17.94B,8x,-0.85,"¥1,411",2%
1985,1736,Otec,Tokyo,Consumer Cyclicals,Homebuilding & Construction Supplies,¥17.92B,12.6x,0.89,"¥3,510",0.1%
1986,9522,Renewable Japan,Tokyo,Utilities,Electrical Utilities & IPPs,¥17.92B,16.4x,0.2,¥617,3%
1987,8364,Shimizu Bank Ltd,Tokyo,Financials,Banking Services,¥17.9B,-5.1x,0.02,"¥1,550",0.1%
1988,2694,Yakiniku Sakai Holdings,Tokyo,Consumer Cyclicals,Hotels & Entertainment Services,¥17.87B,76.1x,-5.93,¥76,0%
1989,6293,Nissei Plastic Industrial,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",¥17.74B,67.9x,-0.58,¥931,0.8%
1990,9059,Kanda,Tokyo,Industrials,Freight & Logistics Services,¥17.68B,7.5x,0.35,¥825,1.7%
1991,4393,Bank Innovation,Tokyo,Technology,Software & IT Services,¥17.67B,16.7x,-0.3,"¥4,455",-0.1%
1992,9687,KSK,Tokyo,Technology,Software & IT Services,¥17.67B,11x,3.08,"¥2,955",1.7%
1993,7460,Yagi &,Tokyo,Consumer Cyclicals,Textiles & Apparel,¥17.61B,8x,0.12,"¥2,112",2.4%
1994,1814,Daisue Construction,Tokyo,Industrials,Construction & Engineering,¥17.61B,12.3x,1.9,"¥1,678",-0.1%
1995,2937,St.Cousair,Tokyo,Consumer Non-Cyclicals,Food & Tobacco,¥17.58B,31.6x,-0.54,"¥1,911",0.4%
1996,5945,Tenryu Saw Mfg.,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",¥17.58B,12.8x,5.2,"¥1,900",0%
1997,6561,Hanatour Japan,Tokyo,Consumer Cyclicals,Hotels & Entertainment Services,¥17.58B,14.3x,0.03,"¥1,371",-1.4%
